"Rank","Player","Team","Position","Points","Games","Avg"
"90","Aaron Jones","GB","RB","10.6","1","10.6"
"91","Austin Hooper","CLE","TE","10.5","1","10.5"
"92","Isaiah Ford","MIA","WR","10.4","1","10.4"
"93","Gerald Everett","SEA","TE","10.3","1","10.3"
"94","Jermar Jefferson","DET","RB","10.1","1","10.1"
"95","Jason Sanders","MIA","K","10.0","1","10.0"
"95","Greg Joseph","MIN","K","10.0","1","10.0"
"97","Diontae Johnson","PIT","WR","9.8","1","9.8"
"97","Corey Davis","NYJ","WR","9.8","1","9.8"
"97","Trevor Lawrence","JAC","QB","9.8","1","9.8"
"100","Michael Pittman Jr.","IND","WR","9.6","1","9.6"
"101","Tyler Higbee","LAR","TE","9.5","1","9.5"
"102","Isaiah McKenzie","BUF","WR","9.4","1","9.4"
"103","Christian Kirk","ARI","WR","9.3","1","9.3"
"104","Albert Okwuegbunam","DEN","TE","9.2","1","9.2"
"104","Chris Godwin","TB","WR","9.2","1","9.2"
"106","Elijah Mitchell","SF","RB","9.1","1","9.1"
"107","Tyler Bass","BUF","K","9.0","1","9.0"
"107","Teddy Bridgewater","DEN","QB","9.0","1","9.0"
"107","Dustin Hopkins","Multi","K","9.0","1","9.0"
"107","Nick Folk","NE","K","9.0","1","9.0"
"107","Adam Thielen","MIN","WR","9.0","1","9.0"
"107","Robbie Gould","SF","K","9.0","1","9.0"
"113","Terry McLaurin","WAS","WR","8.9","1","8.9"
"114","Melvin Gordon III","DEN","RB","8.8","1","8.8"
"114","D'Onta Foreman","TEN","RB","8.8","1","8.8"
"116","Chuba Hubbard","CAR","RB","8.7","1","8.7"
"116","Zack Moss","BUF","RB","8.7","1","8.7"
"118","James Washington","PIT","WR","8.5","1","8.5"
"118","Deonte Harty","NO","WR","8.5","1","8.5"
"118","Brandon Bolden","NE","RB","8.5","1","8.5"
"121","Noah Fant","DEN","TE","8.4","1","8.4"
"122","Jordan Howard","PHI","RB","8.3","1","8.3"
"123","Wayne Gallman Jr.","Multi","RB","8.1","1","8.1"
"123","Jaylen Waddle","MIA","WR","8.1","1","8.1"
"123","Jerry Jeudy","DEN","WR","8.1","1","8.1"
"123","Amon-Ra St. Brown","DET","WR","8.1","1","8.1"
"127","Kyle Pitts","ATL","TE","8.0","1","8.0"
"128","Russell Wilson","SEA","QB","7.6","1","7.6"
"129","Devonta Freeman","BAL","RB","7.3","1","7.3"
"130","Brian Hoyer","NE","QB","7.2","1","7.2"
"131","Ameer Abdullah","Multi","RB","7.1","1","7.1"
"131","Cameron Brate","TB","TE","7.1","1","7.1"
"131","Amari Cooper","DAL","WR","7.1","1","7.1"
"131","Carson Wentz","IND","QB","7.1","1","7.1"
"135","Brandon McManus","DEN","K","7.0","1","7.0"
"135","Ryan Succop","TB","K","7.0","1","7.0"
"135","Detroit Lions","DET","DST","7.0","1","7.0"
"135","Larry Rountree III","LAC","RB","7.0","1","7.0"
"135","Kansas City Chiefs","KC","DST","7.0","1","7.0"
"140","Van Jefferson","LAR","WR","6.9","1","6.9"
"141","Marquise Brown","BAL","WR","6.7","1","6.7"
"141","Devin Duvernay","BAL","WR","6.7","1","6.7"
"141","MyCole Pruitt","TEN","TE","6.7","1","6.7"
"144","Noah Gray","KC","TE","6.6","1","6.6"
"144","Jacoby Brissett","MIA","QB","6.6","1","6.6"
"144","Zach Ertz","Multi","TE","6.6","1","6.6"
"147","Ty Johnson","NYJ","RB","6.3","1","6.3"
"147","PJ Walker","CAR","QB","6.3","1","6.3"
"149","Emmanuel Sanders","BUF","WR","6.1","1","6.1"
"149","Josh Jacobs","LV","RB","6.1","1","6.1"
"149","Darrell Henderson Jr.","LAR","RB","6.1","1","6.1"
"152","Mike White","NYJ","QB","6.0","1","6.0"
"152","Tampa Bay Buccaneers","TB","DST","6.0","1","6.0"
"152","Tennessee Titans","TEN","DST","6.0","1","6.0"
"152","Matt Ammendola","NYJ","K","6.0","1","6.0"
"156","Baker Mayfield","CLE","QB","5.9","1","5.9"
"156","J.D. McKissic","WAS","RB","5.9","1","5.9"
"156","Joe Flacco","NYJ","QB","5.9","1","5.9"
"156","Javonte Williams","DEN","RB","5.9","1","5.9"
"160","Michael Gallup","DAL","WR","5.7","1","5.7"
"160","Adam Trautman","NO","TE","5.7","1","5.7"
"162","Alex Collins","SEA","RB","5.4","1","5.4"
"163","Quez Watkins","PHI","WR","5.3","1","5.3"
"163","Mike Williams","LAC","WR","5.3","1","5.3"
"165","Myles Gaskin","MIA","RB","5.0","1","5.0"
"165","Justin Tucker","BAL","K","5.0","1","5.0"
"165","Pittsburgh Steelers","PIT","DST","5.0","1","5.0"
"165","Minnesota Vikings","MIN","DST","5.0","1","5.0"
"165","Matthew Wright","JAC","K","5.0","1","5.0"
"165","Baltimore Ravens","BAL","DST","5.0","1","5.0"
"165","Washington Commanders","WAS","DST","5.0","1","5.0"
"165","Matt Prater","ARI","K","5.0","1","5.0"
"165","Mason Crosby","GB","K","5.0","1","5.0"
"165","Lirim Hajrullahu","Multi","K","5.0","1","5.0"
"175","Adam Shaheen","MIA","TE","4.9","1","4.9"
"175","Kalif Raymond","DET","WR","4.9","1","4.9"
"177","Taysom Hill","NO","QB","4.7","1","4.7"
"178","Jack Doyle","IND","TE","4.6","1","4.6"
"178","Marquez Valdes-Scantling","GB","WR","4.6","1","4.6"
"178","Jarvis Landry","CLE","WR","4.6","1","4.6"
"178","Juwan Johnson","NO","TE","4.6","1","4.6"
"178","Geoff Swaim","TEN","TE","4.6","1","4.6"
"178","Jared Goff","DET","QB","4.6","1","4.6"
"184","Ricky Seals-Jones","WAS","TE","4.5","1","4.5"
"184","Marvin Jones Jr.","JAC","WR","4.5","1","4.5"
"184","Alexander Mattison","MIN","RB","4.5","1","4.5"
"187","Cordarrelle Patterson","ATL","RB","4.4","1","4.4"
"187","Darren Waller","LV","TE","4.4","1","4.4"
"187","DJ Moore","CAR","WR","4.4","1","4.4"
"190","Tevin Coleman","NYJ","RB","4.3","1","4.3"
"191","Kenyan Drake","LV","RB","4.1","1","4.1"
"191","DK Metcalf","SEA","WR","4.1","1","4.1"
"191","Sony Michel","LAR","RB","4.1","1","4.1"
"191","Brandon Aiyuk","SF","WR","4.1","1","4.1"
"195","Ryan Santoso","Multi","K","4.0","1","4.0"
"195","Denver Broncos","DEN","DST","4.0","1","4.0"
"195","Los Angeles Chargers","LAC","DST","4.0","1","4.0"
"195","Seattle Seahawks","SEA","DST","4.0","1","4.0"
"195","Matt Gay","LAR","K","4.0","1","4.0"
"195","Travis Homer","SEA","RB","4.0","1","4.0"
"195","John Bates","WAS","TE","4.0","1","4.0"
"195","Mecole Hardman","KC","WR","4.0","1","4.0"
"203","Nyheim Hines","IND","RB","3.9","1","3.9"
"203","Courtland Sutton","DEN","WR","3.9","1","3.9"
"205","Dallas Goedert","PHI","TE","3.8","1","3.8"
"205","Demarcus Robinson","KC","WR","3.8","1","3.8"
"207","Jerick McKinnon","KC","RB","3.7","1","3.7"
"207","Joshua Palmer","LAC","WR","3.7","1","3.7"
"209","Pat Freiermuth","PIT","TE","3.6","1","3.6"
"209","Laviska Shenault Jr.","JAC","WR","3.6","1","3.6"
"209","Randall Cobb","GB","WR","3.6","1","3.6"
"212","Jamison Crowder","NYJ","WR","3.5","1","3.5"
"213","Jaelon Darden","TB","WR","3.4","1","3.4"
"213","Braxton Berrios","NYJ","WR","3.4","1","3.4"
"215","Tyler Lockett","SEA","WR","3.3","1","3.3"
"216","Olamide Zaccheaus","ATL","WR","3.2","1","3.2"
"216","Case Keenum","CLE","QB","3.2","1","3.2"
"216","Will Dissly","SEA","TE","3.2","1","3.2"
"216","Tyler Johnson","TB","WR","3.2","1","3.2"
"220","Nelson Agholor","NE","WR","3.1","1","3.1"
"220","N'Keal Harry","NE","WR","3.1","1","3.1"
"222","Brian Johnson","Multi","K","3.0","1","3.0"
"222","Arizona Cardinals","ARI","DST","3.0","1","3.0"
"222","Corey Clement","DAL","RB","3.0","1","3.0"
"222","Younghoe Koo","ATL","K","3.0","1","3.0"
"226","Tim Patrick","DEN","WR","2.9","1","2.9"
"227","Jeff Wilson Jr.","SF","RB","2.8","1","2.8"
"227","Odell Beckham Jr.","Multi","WR","2.8","1","2.8"
"227","Brandon Zylstra","CAR","WR","2.8","1","2.8"
"227","C.J. Ham","MIN","RB","2.8","1","2.8"
"227","Durham Smythe","MIA","TE","2.8","1","2.8"
"227","Harrison Bryant","CLE","TE","2.8","1","2.8"
"227","A.J. Brown","TEN","WR","2.8","1","2.8"
"234","Matt Ryan","ATL","QB","2.7","1","2.7"
"234","Zay Jones","LV","WR","2.7","1","2.7"
"234","Trinity Benson","DET","WR","2.7","1","2.7"
"237","Ryan Griffin","NYJ","TE","2.6","1","2.6"
"238","Adrian Peterson","Multi","RB","2.5","1","2.5"
"238","Sean McKeon","DAL","TE","2.5","1","2.5"
"238","Cole Beasley","BUF","WR","2.5","1","2.5"
"241","Noah Brown","DAL","WR","2.3","1","2.3"
"241","Eric Ebron","PIT","TE","2.3","1","2.3"
"241","DeSean Jackson","Multi","WR","2.3","1","2.3"
"241","Keelan Cole Sr.","NYJ","WR","2.3","1","2.3"
"241","Laquon Treadwell","JAC","WR","2.3","1","2.3"
"246","Eno Benjamin","ARI","RB","2.2","1","2.2"
"246","Dawson Knox","BUF","TE","2.2","1","2.2"
"246","Donald Parham Jr.","LAC","TE","2.2","1","2.2"
"249","Marcus Kemp","KC","WR","2.1","1","2.1"
"249","Rondale Moore","ARI","WR","2.1","1","2.1"
"249","Donovan Peoples-Jones","CLE","WR","2.1","1","2.1"
"249","Ashton Dulin","IND","WR","2.1","1","2.1"
"253","Kylen Granson","IND","TE","2.0","1","2.0"
"253","Terrace Marshall Jr.","CAR","WR","2.0","1","2.0"
"253","Jacksonville Jaguars","JAC","DST","2.0","1","2.0"
"253","New Orleans Saints","NO","DST","2.0","1","2.0"
"253","New York Jets","NYJ","DST","2.0","1","2.0"
"253","Cam Sims","WAS","WR","2.0","1","2.0"
"253","Marcedes Lewis","GB","TE","2.0","1","2.0"
"253","Salvon Ahmed","MIA","RB","2.0","1","2.0"
"253","Daniel Carlson","LV","K","2.0","1","2.0"
"262","Kenneth Gainwell","PHI","RB","1.9","1","1.9"
"262","Dalton Schultz","DAL","TE","1.9","1","1.9"
"262","Chris Herndon IV","MIN","TE","1.9","1","1.9"
"262","Derrick Gore","KC","RB","1.9","1","1.9"
"262","Zach Pascal","IND","WR","1.9","1","1.9"
"262","Frank Darby","ATL","WR","1.9","1","1.9"
"262","Josiah Deguara","GB","TE","1.9","1","1.9"
"269","Chris Streveler","ARI","QB","1.8","1","1.8"
"269","Mike Davis","ATL","RB","1.8","1","1.8"
"271","David Njoku","CLE","TE","1.6","1","1.6"
"271","Jack Stoll","PHI","TE","1.6","1","1.6"
"273","Nick Westbrook-Ikhine","TEN","WR","1.5","1","1.5"
"273","Jared Cook","LAC","TE","1.5","1","1.5"
"275","Chester Rogers","TEN","WR","1.4","1","1.4"
"275","Derek Watt","PIT","RB","1.4","1","1.4"
"277","Giovani Bernard","TB","RB","1.3","1","1.3"
"277","Ben Skowronek","LAR","WR","1.3","1","1.3"
"277","Jeremy McNichols","TEN","RB","1.3","1","1.3"
"280","Malik Turner","DAL","WR","1.2","1","1.2"
"280","Colt McCoy","ARI","QB","1.2","1","1.2"
"280","Dax Milne","WAS","WR","1.2","1","1.2"
"283","Allen Lazard","GB","WR","1.1","1","1.1"
"283","Mo Alie-Cox","IND","TE","1.1","1","1.1"
"283","Kyle Juszczyk","SF","RB","1.1","1","1.1"
"283","J.J. Taylor","NE","RB","1.1","1","1.1"
"287","Alec Ingold","LV","RB","1.0","1","1.0"
"287","T.Y. Hilton","IND","WR","1.0","1","1.0"
"287","Adam Humphries","WAS","WR","1.0","1","1.0"
"287","Los Angeles Rams","LAR","DST","1.0","1","1.0"
"287","Chase McLaughlin","CLE","K","1.0","1","1.0"
"292","Tyler Davis","GB","TE","0.9","1","0.9"
"292","A.J. Green","ARI","WR","0.9","1","0.9"
"292","Carlos Hyde","JAC","RB","0.9","1","0.9"
"292","Jalen Reagor","PHI","WR","0.9","1","0.9"
"296","Tommy Tremble","CAR","TE","0.8","1","0.8"
"296","Dwayne Washington","NO","RB","0.8","1","0.8"
"296","Jauan Jennings","SF","WR","0.8","1","0.8"
"296","Jalen Richard","LV","RB","0.8","1","0.8"
"300","Jaret Patterson","WAS","RB","0.7","1","0.7"
"300","Patrick Taylor Jr.","GB","RB","0.7","1","0.7"
"300","Anthony Firkser","TEN","TE","0.7","1","0.7"
"300","Brock Wright","DET","TE","0.7","1","0.7"
"300","Patrick Laird","MIA","RB","0.7","1","0.7"
"300","Kendall Blanton","LAR","TE","0.7","1","0.7"
"306","Joshua Kelley","LAC","RB","0.6","1","0.6"
"307","Tajae Sharpe","ATL","WR","0.5","1","0.5"
"307","Keith Smith","ATL","RB","0.5","1","0.5"
"307","Dez Fitzpatrick","TEN","WR","0.5","1","0.5"
"310","Benny Snell Jr.","PIT","RB","0.4","1","0.4"
"311","Blake Bell","KC","TE","0.3","1","0.3"
"312","Ty Montgomery","NO","RB","0.2","1","0.2"
"313","Cooper Rush","DAL","QB","0.1","1","0.1"
"313","Le'Veon Bell","Multi","RB","0.1","1","0.1"
"313","Dee Eskridge","SEA","WR","0.1","1","0.1"
"316","Trevon Wesco","NYJ","TE","0.0","1","0.0"
"316","Cody White","PIT","WR","0.0","1","0.0"
"316","Johnny Stanton IV","CLE","RB","0.0","1","0.0"
"316","Kalen Ballage","PIT","RB","0.0","1","0.0"
"316","Ross Dwelley","SF","TE","0.0","1","0.0"
"316","Tavon Austin","JAC","WR","0.0","1","0.0"
"316","Greg Dortch","ARI","WR","0.0","1","0.0"
"316","Dillon Stoner","LV","WR","0.0","1","0.0"
"316","Kene Nwangwu","MIN","RB","0.0","1","0.0"
"316","J.J. Koski","LAR","WR","0.0","1","0.0"
"316","Dan Chisena","MIN","WR","0.0","1","0.0"
"316","Maurice Ffrench","LAC","WR","0.0","1","0.0"
"316","JoJo Natson","CLE","WR","0.0","1","0.0"
"316","Kenny Yeboah","NYJ","TE","0.0","1","0.0"
"316","Daniel Helm","LV","TE","0.0","1","0.0"
"316","Briley Moore","FA","TE","0.0","1","0.0"
"316","Deon Jackson","IND","RB","0.0","1","0.0"
"316","Kevin White","NO","WR","0.0","1","0.0"
"316","Antoine Wesley","ARI","WR","0.0","1","0.0"
"316","Luke Stocker","MIN","TE","0.0","1","0.0"
"316","Mike Gesicki","MIA","TE","0.0","1","0.0"
"316","Trenton Cannon","Multi","RB","0.0","1","0.0"
"316","Dede Westbrook","MIN","WR","0.0","1","0.0"
"316","Josh Oliver","BAL","TE","0.0","1","0.0"
"316","T.J. Hockenson","DET","TE","0.0","1","0.0"
"316","Chris Manhertz","JAC","TE","0.0","1","0.0"
"316","Darrell Daniels","ARI","TE","0.0","1","0.0"
"316","Stephen Anderson","LAC","TE","0.0","1","0.0"
"316","Eric Saubert","DEN","TE","0.0","1","0.0"
"316","Feleipe Franks","ATL","QB","0.0","1","0.0"
"316","Jason Myers","SEA","K","0.0","1","0.0"
"316","Ty Long","LAC","K","0.0","1","0.0"
"316","DeeJay Dallas","SEA","RB","0.0","1","0.0"
"316","Foster Moreau","LV","TE","0.0","1","0.0"
"316","O.J. Howard","TB","TE","0.0","1","0.0"
"316","Giovanni Ricci","CAR","TE","0.0","1","0.0"
"316","Preston Williams","MIA","WR","0.0","1","0.0"
"316","Trey Sermon","SF","RB","0.0","1","0.0"
"316","Taiwan Jones","BUF","RB","0.0","1","0.0"
"316","Peyton Barber","LV","RB","0.0","1","0.0"
"316","Reggie Gilliam","BUF","RB","0.0","1","0.0"
"316","KhaDarel Hodge","DET","WR","0.0","1","0.0"
"316","Tory Carter","TEN","RB","0.0","1","0.0"
"316","Christian Blake","ATL","WR","0.0","1","0.0"
"316","Matthew Slater","NE","WR","0.0","1","0.0"
"316","Rashard Higgins","CLE","WR","0.0","1","0.0"
"316","Freddie Swain","SEA","WR","0.0","1","0.0"
"316","Alex Erickson","CAR","WR","0.0","1","0.0"
"316","Russell Gage","ATL","WR","0.0","1","0.0"
"316","K.J. Osborn","MIN","WR","0.0","1","0.0"
"316","Diontae Spencer","DEN","WR","0.0","1","0.0"
"316","Malik Taylor","GB","WR","0.0","1","0.0"
"316","Amari Rodgers","GB","WR","0.0","1","0.0"
"316","Jalen Guyton","LAC","WR","0.0","1","0.0"
"316","Anthony Schwartz","CLE","WR","0.0","1","0.0"
"316","Mack Hollins","MIA","WR","0.0","1","0.0"
"316","Andre Roberts","Multi","WR","0.0","1","0.0"
"316","Penny Hart","SEA","WR","0.0","1","0.0"
"374","Chad Henne","KC","QB","-0.2","1","-0.2"
"375","Davis Webb","BUF","QB","-0.3","1","-0.3"
"376","Josh Rosen","ATL","QB","-0.4","1","-0.4"
"377","Sammy Watkins","BAL","WR","-0.8","1","-0.8"
"378","Atlanta Falcons","ATL","DST","-2.0","1","-2.0"
"378","Las Vegas Raiders","LV","DST","-2.0","1","-2.0"
"378","Cleveland Browns","CLE","DST","-2.0","1","-2.0"
""
""
