"Rank","Player","Team","Position","Points","Games","Avg"
"75","Greg Joseph","MIN","K","13.0","1","13.0"
"75","Atlanta Falcons","ATL","DST","13.0","1","13.0"
"75","Green Bay Packers","GB","DST","13.0","1","13.0"
"80","Cordarrelle Patterson","ATL","RB","12.9","1","12.9"
"81","Gabriel Davis","BUF","WR","12.8","1","12.8"
"81","Diontae Johnson","PIT","WR","12.8","1","12.8"
"83","Jared Goff","DET","QB","12.6","1","12.6"
"83","Jarvis Landry","CLE","WR","12.6","1","12.6"
"83","Albert Okwuegbunam","DEN","TE","12.6","1","12.6"
"86","Deebo Samuel","SF","WR","12.4","1","12.4"
"87","Breshad Perriman","TB","WR","12.3","1","12.3"
"88","Evan McPherson","CIN","K","12.0","1","12.0"
"88","Younghoe Koo","ATL","K","12.0","1","12.0"
"88","Brett Maher","NO","K","12.0","1","12.0"
"91","Matt Ryan","ATL","QB","11.9","1","11.9"
"91","Dak Prescott","DAL","QB","11.9","1","11.9"
"91","Devin Singletary","BUF","RB","11.9","1","11.9"
"94","Donovan Peoples-Jones","CLE","WR","11.5","1","11.5"
"94","Derek Carr","LV","QB","11.5","1","11.5"
"94","Austin Hooper","CLE","TE","11.5","1","11.5"
"97","DJ Moore","CAR","WR","11.4","1","11.4"
"97","Darrel Williams","KC","RB","11.4","1","11.4"
"97","Zach Wilson","NYJ","QB","11.4","1","11.4"
"100","Amon-Ra St. Brown","DET","WR","11.3","1","11.3"
"101","CeeDee Lamb","DAL","WR","11.1","1","11.1"
"101","Mike Davis","ATL","RB","11.1","1","11.1"
"101","David Montgomery","CHI","RB","11.1","1","11.1"
"101","Kalif Raymond","DET","WR","11.1","1","11.1"
"105","Cole Beasley","BUF","WR","10.9","1","10.9"
"105","Craig Reynolds","DET","RB","10.9","1","10.9"
"105","Stefon Diggs","BUF","WR","10.9","1","10.9"
"108","Brevin Jordan","HOU","TE","10.6","1","10.6"
"109","Devontae Booker","NYG","RB","10.4","1","10.4"
"110","Pat Freiermuth","PIT","TE","10.2","1","10.2"
"111","Christian Kirk","ARI","WR","10.1","1","10.1"
"112","Eddy Pineiro","NYJ","K","10.0","1","10.0"
"112","Denver Broncos","DEN","DST","10.0","1","10.0"
"112","Brandon McManus","DEN","K","10.0","1","10.0"
"112","Marvin Jones Jr.","JAC","WR","10.0","1","10.0"
"112","Jonathan Williams","WAS","RB","10.0","1","10.0"
"117","Gerald Everett","SEA","TE","9.8","1","9.8"
"118","Devonta Freeman","BAL","RB","9.7","1","9.7"
"119","Tyreek Hill","KC","WR","9.6","1","9.6"
"119","Elijhaa Penny","NYG","RB","9.6","1","9.6"
"119","Royce Freeman","Multi","RB","9.6","1","9.6"
"122","Nico Collins","HOU","WR","9.4","1","9.4"
"123","Chuba Hubbard","CAR","RB","9.3","1","9.3"
"124","Mike Williams","LAC","WR","9.1","1","9.1"
"125","Ka'imi Fairbairn","HOU","K","9.0","1","9.0"
"125","Tyler Bass","BUF","K","9.0","1","9.0"
"125","Ryan Succop","TB","K","9.0","1","9.0"
"125","Randy Bullock","TEN","K","9.0","1","9.0"
"125","Mason Crosby","GB","K","9.0","1","9.0"
"125","San Francisco 49ers","SF","DST","9.0","1","9.0"
"131","Laquon Treadwell","JAC","WR","8.8","1","8.8"
"132","Rob Gronkowski","TB","TE","8.7","1","8.7"
"132","Taylor Heinicke","WAS","QB","8.7","1","8.7"
"134","Rex Burkhead","HOU","RB","8.6","1","8.6"
"134","Kyle Pitts","ATL","TE","8.6","1","8.6"
"136","Michael Gallup","DAL","WR","8.5","1","8.5"
"136","Ezekiel Elliott","DAL","RB","8.5","1","8.5"
"138","Russell Gage","ATL","WR","8.4","1","8.4"
"139","Tyler Boyd","CIN","WR","8.3","1","8.3"
"140","Braxton Berrios","NYJ","WR","8.2","1","8.2"
"141","Los Angeles Rams","LAR","DST","8.0","1","8.0"
"141","Robbie Gould","SF","K","8.0","1","8.0"
"141","Nick Chubb","CLE","RB","8.0","1","8.0"
"144","DeAndre Hopkins","ARI","WR","7.9","1","7.9"
"144","Josh Gordon","KC","WR","7.9","1","7.9"
"144","Sony Michel","LAR","RB","7.9","1","7.9"
"147","Joe Mixon","CIN","RB","7.8","1","7.8"
"147","Jared Cook","LAC","TE","7.8","1","7.8"
"149","Ty Johnson","NYJ","RB","7.7","1","7.7"
"150","Kyle Rudolph","NYG","TE","7.6","1","7.6"
"150","C.J. Uzomah","CIN","TE","7.6","1","7.6"
"152","Josh Jacobs","LV","RB","7.5","1","7.5"
"153","Jerry Jeudy","DEN","WR","7.2","1","7.2"
"154","Marcedes Lewis","GB","TE","7.1","1","7.1"
"154","Noah Fant","DEN","TE","7.1","1","7.1"
"154","AJ Dillon","GB","RB","7.1","1","7.1"
"157","Jason Myers","SEA","K","7.0","1","7.0"
"157","New Orleans Saints","NO","DST","7.0","1","7.0"
"157","Chase McLaughlin","CLE","K","7.0","1","7.0"
"160","Mecole Hardman","KC","WR","6.9","1","6.9"
"161","Hayden Hurst","ATL","TE","6.8","1","6.8"
"162","Zach Ertz","Multi","TE","6.7","1","6.7"
"162","Josh Reynolds","Multi","WR","6.7","1","6.7"
"164","Marquise Brown","BAL","WR","6.6","1","6.6"
"165","Brandon Zylstra","CAR","WR","6.5","1","6.5"
"166","DK Metcalf","SEA","WR","6.3","1","6.3"
"167","Ray-Ray McCloud","PIT","WR","6.2","1","6.2"
"168","Jauan Jennings","SF","WR","6.1","1","6.1"
"168","Latavius Murray","BAL","RB","6.1","1","6.1"
"170","Los Angeles Chargers","LAC","DST","6.0","1","6.0"
"170","Minnesota Vikings","MIN","DST","6.0","1","6.0"
"170","Seattle Seahawks","SEA","DST","6.0","1","6.0"
"170","Geoff Swaim","TEN","TE","6.0","1","6.0"
"174","Josiah Deguara","GB","TE","5.9","1","5.9"
"174","Nick Vannett","NO","TE","5.9","1","5.9"
"176","Jeff Wilson Jr.","SF","RB","5.6","1","5.6"
"177","PJ Walker","CAR","QB","5.5","1","5.5"
"178","Adam Humphries","WAS","WR","5.4","1","5.4"
"178","Anthony Firkser","TEN","TE","5.4","1","5.4"
"178","Laviska Shenault Jr.","JAC","WR","5.4","1","5.4"
"181","Julio Jones","TEN","WR","5.3","1","5.3"
"181","Samaje Perine","CIN","RB","5.3","1","5.3"
"183","Corey Clement","DAL","RB","5.1","1","5.1"
"183","D.J. Montgomery","NYJ","WR","5.1","1","5.1"
"185","Jacksonville Jaguars","JAC","DST","5.0","1","5.0"
"185","Trevor Lawrence","JAC","QB","5.0","1","5.0"
"185","Tampa Bay Buccaneers","TB","DST","5.0","1","5.0"
"185","Chicago Bears","CHI","DST","5.0","1","5.0"
"185","Cincinnati Bengals","CIN","DST","5.0","1","5.0"
"190","Will Dissly","SEA","TE","4.8","1","4.8"
"190","Tre'Quan Smith","NO","WR","4.8","1","4.8"
"192","Justin Jackson","LAC","RB","4.7","1","4.7"
"193","Nick Westbrook-Ikhine","TEN","WR","4.6","1","4.6"
"194","Marquez Callaway","NO","WR","4.4","1","4.4"
"195","Ameer Abdullah","Multi","RB","4.3","1","4.3"
"195","Jaret Patterson","WAS","RB","4.3","1","4.3"
"195","Joshua Kelley","LAC","RB","4.3","1","4.3"
"198","Travis Kelce","KC","TE","4.2","1","4.2"
"199","James O'Shaughnessy","JAC","TE","4.1","1","4.1"
"200","Riley Patterson","DET","K","4.0","1","4.0"
"201","Kendall Blanton","LAR","TE","3.9","1","3.9"
"202","Ryan Griffin","NYJ","TE","3.8","1","3.8"
"203","Sterling Shepard","NYG","WR","3.7","1","3.7"
"204","Marquez Valdes-Scantling","GB","WR","3.5","1","3.5"
"204","Brock Wright","DET","TE","3.5","1","3.5"
"206","Tony Jones Jr.","NO","RB","3.4","1","3.4"
"206","Jamison Crowder","NYJ","WR","3.4","1","3.4"
"206","D'Ernest Johnson","CLE","RB","3.4","1","3.4"
"206","Bryan Edwards","LV","WR","3.4","1","3.4"
"210","Byron Pringle","KC","WR","3.3","1","3.3"
"210","Tommy Tremble","CAR","TE","3.3","1","3.3"
"212","Cole Kmet","CHI","TE","3.2","1","3.2"
"212","Keelan Cole Sr.","NYJ","WR","3.2","1","3.2"
"212","Tyler Johnson","TB","WR","3.2","1","3.2"
"212","Tavon Austin","JAC","WR","3.2","1","3.2"
"216","Antonio Gibson","WAS","RB","3.1","1","3.1"
"216","Rondale Moore","ARI","WR","3.1","1","3.1"
"216","Tim Patrick","DEN","WR","3.1","1","3.1"
"219","Baltimore Ravens","BAL","DST","3.0","1","3.0"
"219","Daniel Carlson","LV","K","3.0","1","3.0"
"219","Emmanuel Sanders","BUF","WR","3.0","1","3.0"
"219","Peyton Barber","LV","RB","3.0","1","3.0"
"219","Chris Conley","HOU","WR","3.0","1","3.0"
"219","Zay Jones","LV","WR","3.0","1","3.0"
"219","Zane Gonzalez","CAR","K","3.0","1","3.0"
"219","Tyler Conklin","MIN","TE","3.0","1","3.0"
"227","Foster Moreau","LV","TE","2.8","1","2.8"
"227","La'Mical Perine","NYJ","RB","2.8","1","2.8"
"227","Kareem Hunt","CLE","RB","2.8","1","2.8"
"227","Cedrick Wilson Jr.","DAL","WR","2.8","1","2.8"
"227","Shane Zylstra","DET","TE","2.8","1","2.8"
"232","Devin Duvernay","BAL","WR","2.7","1","2.7"
"232","Alexander Mattison","MIN","RB","2.7","1","2.7"
"234","JaMycal Hasty","SF","RB","2.5","1","2.5"
"234","Trey Ragas","LV","RB","2.5","1","2.5"
"234","Kenny Golladay","NYG","WR","2.5","1","2.5"
"237","DeSean Jackson","Multi","WR","2.4","1","2.4"
"237","Darnell Mooney","CHI","WR","2.4","1","2.4"
"237","Allen Robinson II","CHI","WR","2.4","1","2.4"
"237","John Bates","WAS","TE","2.4","1","2.4"
"241","Donald Parham Jr.","LAC","TE","2.3","1","2.3"
"242","Chris Herndon IV","MIN","TE","2.2","1","2.2"
"242","Davion Davis","HOU","WR","2.2","1","2.2"
"242","Damien Williams","CHI","RB","2.2","1","2.2"
"242","Alex Collins","SEA","RB","2.2","1","2.2"
"242","DeAndre Carter","WAS","WR","2.2","1","2.2"
"247","Cameron Brate","TB","TE","2.1","1","2.1"
"247","Penny Hart","SEA","WR","2.1","1","2.1"
"249","Chris Boswell","PIT","K","2.0","1","2.0"
"249","Juwan Johnson","NO","TE","2.0","1","2.0"
"249","Carolina Panthers","CAR","DST","2.0","1","2.0"
"249","New York Jets","NYJ","DST","2.0","1","2.0"
"249","Arizona Cardinals","ARI","DST","2.0","1","2.0"
"254","Jimmy Graham","CHI","TE","1.9","1","1.9"
"254","Drew Sample","CIN","TE","1.9","1","1.9"
"256","Chester Rogers","TEN","WR","1.8","1","1.8"
"257","Lee Smith","ATL","TE","1.7","1","1.7"
"258","Stephen Anderson","LAC","TE","1.6","1","1.6"
"258","DeeJay Dallas","SEA","RB","1.6","1","1.6"
"258","Jeremy McNichols","TEN","RB","1.6","1","1.6"
"261","Dare Ogunbowale","JAC","RB","1.5","1","1.5"
"262","Courtland Sutton","DEN","WR","1.4","1","1.4"
"262","Racey McMath","TEN","WR","1.4","1","1.4"
"262","Phillip Dorsett II","Multi","WR","1.4","1","1.4"
"265","Evan Engram","NYG","TE","1.3","1","1.3"
"265","Carlos Hyde","JAC","RB","1.3","1","1.3"
"265","Dontrell Hilliard","TEN","RB","1.3","1","1.3"
"265","Ricky Seals-Jones","WAS","TE","1.3","1","1.3"
"269","Matt Breida","BUF","RB","1.2","1","1.2"
"269","John Ross","NYG","WR","1.2","1","1.2"
"269","Tajae Sharpe","ATL","WR","1.2","1","1.2"
"269","Tom Kennedy","DET","WR","1.2","1","1.2"
"269","Kyle Allen","WAS","QB","1.2","1","1.2"
"269","Lamar Jackson","BAL","QB","1.2","1","1.2"
"275","Josh Oliver","BAL","TE","1.1","1","1.1"
"275","Jordan Akins","HOU","TE","1.1","1","1.1"
"275","Cody Hollister","TEN","WR","1.1","1","1.1"
"275","Pharoh Cooper","NYG","WR","1.1","1","1.1"
"275","Antony Auclair","HOU","TE","1.1","1","1.1"
"280","Graham Gano","NYG","K","1.0","1","1.0"
"280","Easop Winston Jr.","NO","WR","1.0","1","1.0"
"280","Buffalo Bills","BUF","DST","1.0","1","1.0"
"280","MyCole Pruitt","TEN","TE","1.0","1","1.0"
"280","Kyle Juszczyk","SF","RB","1.0","1","1.0"
"280","Isaiah McKenzie","BUF","WR","1.0","1","1.0"
"286","Dalton Schultz","DAL","TE","0.9","1","0.9"
"287","Andy Janovich","CLE","RB","0.8","1","0.8"
"287","Ronald Jones II","TB","RB","0.8","1","0.8"
"289","Godwin Igwebuike","DET","RB","0.5","1","0.5"
"290","James Robinson","JAC","RB","0.4","1","0.4"
"291","Khalil Herbert","CHI","RB","0.3","1","0.3"
"291","JaQuan Hardy","DAL","RB","0.3","1","0.3"
"291","Michael Burton","KC","RB","0.3","1","0.3"
"291","Qadree Ollison","ATL","RB","0.3","1","0.3"
"291","Freddie Swain","SEA","WR","0.3","1","0.3"
"296","Chris Myarick","NYG","TE","0.0","1","0.0"
"296","Trayveon Williams","CIN","RB","0.0","1","0.0"
"296","Colt McCoy","ARI","QB","0.0","1","0.0"
"296","Matthew Wright","JAC","K","0.0","1","0.0"
"296","Jaelon Darden","TB","WR","0.0","1","0.0"
"296","KhaDarel Hodge","DET","WR","0.0","1","0.0"
"296","Ben Skowronek","LAR","WR","0.0","1","0.0"
"296","J.P. Holtz","CHI","TE","0.0","1","0.0"
"296","Travis Benjamin","SF","WR","0.0","1","0.0"
"296","Tyler Davis","GB","TE","0.0","1","0.0"
"296","Charlie Woerner","SF","TE","0.0","1","0.0"
"296","Tylan Wallace","BAL","WR","0.0","1","0.0"
"296","Kalen Ballage","PIT","RB","0.0","1","0.0"
"296","Brian Johnson","Multi","K","0.0","1","0.0"
"296","Curtis Samuel","WAS","WR","0.0","1","0.0"
"296","Brandon Powell","LAR","WR","0.0","1","0.0"
"296","Vyncint Smith","NYJ","WR","0.0","1","0.0"
"296","River Cracraft","SF","WR","0.0","1","0.0"
"296","Mitchell Wilcox","CIN","TE","0.0","1","0.0"
"296","Jake Hausmann","FA","TE","0.0","1","0.0"
"296","Marquez Stevenson","BUF","WR","0.0","1","0.0"
"296","Brandin Bryant","BUF","RB","0.0","1","0.0"
"296","Adam Prentice","NO","RB","0.0","1","0.0"
"296","Sandro Platzgummer","NYG","RB","0.0","1","0.0"
"296","JoJo Natson","CLE","WR","0.0","1","0.0"
"296","Frank Darby","ATL","WR","0.0","1","0.0"
"296","Elijah Mitchell","SF","RB","0.0","1","0.0"
"296","Daniel Brown","NYJ","TE","0.0","1","0.0"
"296","Derek Watt","PIT","RB","0.0","1","0.0"
"296","Ian Thomas","CAR","TE","0.0","1","0.0"
"296","Ty Long","LAC","K","0.0","1","0.0"
"296","Pittsburgh Steelers","PIT","DST","0.0","1","0.0"
"296","Demetric Felton Jr.","CLE","RB","0.0","1","0.0"
"296","Dwayne Washington","NO","RB","0.0","1","0.0"
"296","Amari Rodgers","GB","WR","0.0","1","0.0"
"296","Dede Westbrook","MIN","WR","0.0","1","0.0"
"296","Jake Kumerow","BUF","WR","0.0","1","0.0"
"296","Stanley Morgan Jr.","CIN","WR","0.0","1","0.0"
"296","Equanimeous St. Brown","GB","WR","0.0","1","0.0"
"296","Justin Hardee","NYJ","WR","0.0","1","0.0"
"296","Alex Erickson","CAR","WR","0.0","1","0.0"
"296","Dee Eskridge","SEA","WR","0.0","1","0.0"
"296","Diontae Spencer","DEN","WR","0.0","1","0.0"
"296","Malik Taylor","GB","WR","0.0","1","0.0"
"296","Trent Sherfield","SF","WR","0.0","1","0.0"
"296","Marcus Kemp","KC","WR","0.0","1","0.0"
"296","Dyami Brown","WAS","WR","0.0","1","0.0"
"296","Tyron Johnson","LV","WR","0.0","1","0.0"
"296","Sammy Watkins","BAL","WR","0.0","1","0.0"
"296","Denzel Mims","NYJ","WR","0.0","1","0.0"
"296","Jaydon Mickens","Multi","WR","0.0","1","0.0"
"296","Terry McLaurin","WAS","WR","0.0","1","0.0"
"296","Andre Roberts","Multi","WR","0.0","1","0.0"
"296","Darius Slayton","NYG","WR","0.0","1","0.0"
"350","Kurt Benkert","GB","QB","-0.1","1","-0.1"
"351","Chase Daniel","LAC","QB","-0.2","1","-0.2"
"351","Chad Henne","KC","QB","-0.2","1","-0.2"
"351","Benny Snell Jr.","PIT","RB","-0.2","1","-0.2"
"354","Logan Woodside","TEN","QB","-0.3","1","-0.3"
"355","Las Vegas Raiders","LV","DST","-1.0","1","-1.0"
"355","Houston Texans","HOU","DST","-1.0","1","-1.0"
"357","New York Giants","NYG","DST","-2.0","1","-2.0"
"358","Detroit Lions","DET","DST","-3.0","1","-3.0"
""
""
