"Rank","Player","Team","Position","Points","Games","Avg"
"55","Brandin Cooks","HOU","WR","16.2","1","16.2"
"57","Cleveland Browns","CLE","DST","16.0","1","16.0"
"57","Brandon McManus","DEN","K","16.0","1","16.0"
"57","Mason Crosby","GB","K","16.0","1","16.0"
"60","Clyde Edwards-Helaire","KC","RB","15.9","1","15.9"
"61","Jimmy Garoppolo","SF","QB","15.7","1","15.7"
"62","Giovani Bernard","TB","RB","15.6","1","15.6"
"62","Matt Ryan","ATL","QB","15.6","1","15.6"
"64","Cole Beasley","BUF","WR","15.3","1","15.3"
"65","Chris Carson","SEA","RB","15.2","1","15.2"
"65","Ben Roethlisberger","PIT","QB","15.2","1","15.2"
"67","Keenan Allen","LAC","WR","15.0","1","15.0"
"68","Melvin Gordon III","DEN","RB","14.7","1","14.7"
"69","Mac Jones","NE","QB","14.6","1","14.6"
"69","Mike Evans","TB","WR","14.6","1","14.6"
"71","Chase Claypool","PIT","WR","14.1","1","14.1"
"72","Tyler Bass","BUF","K","14.0","1","14.0"
"72","Adam Thielen","MIN","WR","14.0","1","14.0"
"74","Jakobi Meyers","NE","WR","13.9","1","13.9"
"74","Christian Kirk","ARI","WR","13.9","1","13.9"
"74","Travis Kelce","KC","TE","13.9","1","13.9"
"77","Jamaal Williams","DET","RB","13.7","1","13.7"
"77","A.J. Green","ARI","WR","13.7","1","13.7"
"79","Mike Gesicki","MIA","TE","13.6","1","13.6"
"79","George Kittle","SF","TE","13.6","1","13.6"
"81","Jameis Winston","NO","QB","13.5","1","13.5"
"82","Mark Andrews","BAL","TE","13.4","1","13.4"
"82","Marquez Valdes-Scantling","GB","WR","13.4","1","13.4"
"84","Zach Ertz","Multi","TE","13.3","1","13.3"
"85","Cordarrelle Patterson","ATL","RB","13.2","1","13.2"
"86","Kyle Juszczyk","SF","RB","13.1","1","13.1"
"87","Daniel Carlson","LV","K","13.0","1","13.0"
"87","Greg Joseph","MIN","K","13.0","1","13.0"
"87","Dallas Cowboys","DAL","DST","13.0","1","13.0"
"90","Dawson Knox","BUF","TE","12.9","1","12.9"
"91","Brandon Aiyuk","SF","WR","12.5","1","12.5"
"91","Tyler Higbee","LAR","TE","12.5","1","12.5"
"93","DJ Chark Jr.","JAC","WR","12.4","1","12.4"
"94","Tim Patrick","DEN","WR","12.3","1","12.3"
"95","Marquez Callaway","NO","WR","12.1","1","12.1"
"96","Cincinnati Bengals","CIN","DST","12.0","1","12.0"
"97","Jaylen Waddle","MIA","WR","11.8","1","11.8"
"97","Teddy Bridgewater","DEN","QB","11.8","1","11.8"
"99","Javonte Williams","DEN","RB","11.7","1","11.7"
"100","Tyler Boyd","CIN","WR","11.6","1","11.6"
"101","Nick Westbrook-Ikhine","TEN","WR","11.3","1","11.3"
"102","Odell Beckham Jr.","Multi","WR","11.2","1","11.2"
"103","Chase Edmonds","ARI","RB","11.0","1","11.0"
"103","Mecole Hardman","KC","WR","11.0","1","11.0"
"103","Jason Sanders","MIA","K","11.0","1","11.0"
"103","Matt Gay","LAR","K","11.0","1","11.0"
"103","Rodrigo Blankenship","IND","K","11.0","1","11.0"
"108","Olamide Zaccheaus","ATL","WR","10.7","1","10.7"
"108","Davis Mills","HOU","QB","10.7","1","10.7"
"110","Henry Ruggs III","LV","WR","10.5","1","10.5"
"111","Bryan Edwards","LV","WR","10.4","1","10.4"
"111","Trey Sermon","SF","RB","10.4","1","10.4"
"113","Michael Pittman Jr.","IND","WR","10.3","1","10.3"
"114","Tommy Tremble","CAR","TE","10.2","1","10.2"
"114","Logan Thomas","WAS","TE","10.2","1","10.2"
"116","Calvin Ridley","ATL","WR","10.1","1","10.1"
"117","Miami Dolphins","MIA","DST","10.0","1","10.0"
"117","Los Angeles Chargers","LAC","DST","10.0","1","10.0"
"117","Anthony Miller","Multi","WR","10.0","1","10.0"
"120","Joe Mixon","CIN","RB","9.9","1","9.9"
"121","Kalif Raymond","DET","WR","9.8","1","9.8"
"122","Pat Freiermuth","PIT","TE","9.7","1","9.7"
"123","Trevor Lawrence","JAC","QB","9.5","1","9.5"
"124","Sony Michel","LAR","RB","9.4","1","9.4"
"124","Chuba Hubbard","CAR","RB","9.4","1","9.4"
"126","Stefon Diggs","BUF","WR","9.2","1","9.2"
"126","Devin Duvernay","BAL","WR","9.2","1","9.2"
"126","Taysom Hill","NO","QB","9.2","1","9.2"
"126","Marvin Jones Jr.","JAC","WR","9.2","1","9.2"
"130","Jared Goff","DET","QB","9.1","1","9.1"
"130","Malcolm Brown","MIA","RB","9.1","1","9.1"
"132","Mike Davis","ATL","RB","9.0","1","9.0"
"133","Austin Hooper","CLE","TE","8.9","1","8.9"
"133","Myles Gaskin","MIA","RB","8.9","1","8.9"
"135","Sammy Watkins","BAL","WR","8.8","1","8.8"
"136","Cedrick Wilson Jr.","DAL","WR","8.7","1","8.7"
"137","Kenny Golladay","NYG","WR","8.4","1","8.4"
"137","Nick Chubb","CLE","RB","8.4","1","8.4"
"139","Terry McLaurin","WAS","WR","8.2","1","8.2"
"139","Lee Smith","ATL","TE","8.2","1","8.2"
"141","Jeremy McNichols","TEN","RB","8.1","1","8.1"
"142","CeeDee Lamb","DAL","WR","8.0","1","8.0"
"142","Nick Folk","NE","K","8.0","1","8.0"
"142","Jacksonville Jaguars","JAC","DST","8.0","1","8.0"
"142","Philadelphia Eagles","PHI","DST","8.0","1","8.0"
"142","Carolina Panthers","CAR","DST","8.0","1","8.0"
"142","Greg Ward","PHI","WR","8.0","1","8.0"
"148","Darren Waller","LV","TE","7.9","1","7.9"
"148","Gerald Everett","SEA","TE","7.9","1","7.9"
"150","Carson Wentz","IND","QB","7.8","1","7.8"
"150","Jalen Reagor","PHI","WR","7.8","1","7.8"
"150","Tyler Johnson","TB","WR","7.8","1","7.8"
"153","Deebo Samuel","SF","WR","7.7","1","7.7"
"153","Jonathan Taylor","IND","RB","7.7","1","7.7"
"153","Jody Fortson","KC","WR","7.7","1","7.7"
"156","Collin Johnson","NYG","WR","7.6","1","7.6"
"156","Dallas Goedert","PHI","TE","7.6","1","7.6"
"158","Rob Gronkowski","TB","TE","7.5","1","7.5"
"159","Kenyan Drake","LV","RB","7.2","1","7.2"
"159","Tyreek Hill","KC","WR","7.2","1","7.2"
"161","Chester Rogers","TEN","WR","7.1","1","7.1"
"162","Green Bay Packers","GB","DST","7.0","1","7.0"
"162","Miles Sanders","PHI","RB","7.0","1","7.0"
"162","Jason Myers","SEA","K","7.0","1","7.0"
"162","Matt Prater","ARI","K","7.0","1","7.0"
"162","Evan McPherson","CIN","K","7.0","1","7.0"
"162","Cairo Santos","CHI","K","7.0","1","7.0"
"162","Detroit Lions","DET","DST","7.0","1","7.0"
"162","Indianapolis Colts","IND","DST","7.0","1","7.0"
"162","Buffalo Bills","BUF","DST","7.0","1","7.0"
"162","Tony Pollard","DAL","RB","7.0","1","7.0"
"172","Laviska Shenault Jr.","JAC","WR","6.8","1","6.8"
"172","Marquise Brown","BAL","WR","6.8","1","6.8"
"172","Terrace Marshall Jr.","CAR","WR","6.8","1","6.8"
"175","Corey Davis","NYJ","WR","6.6","1","6.6"
"175","Alec Ingold","LV","RB","6.6","1","6.6"
"177","David Montgomery","CHI","RB","6.5","1","6.5"
"178","Travis Homer","SEA","RB","6.3","1","6.3"
"179","Courtland Sutton","DEN","WR","6.2","1","6.2"
"179","Julio Jones","TEN","WR","6.2","1","6.2"
"179","DeVante Parker","MIA","WR","6.2","1","6.2"
"179","Van Jefferson","LAR","WR","6.2","1","6.2"
"183","Trey Lance","SF","QB","6.1","1","6.1"
"183","Hunter Henry","NE","TE","6.1","1","6.1"
"185","Graham Gano","NYG","K","6.0","1","6.0"
"185","Ryan Succop","TB","K","6.0","1","6.0"
"185","New York Giants","NYG","DST","6.0","1","6.0"
"185","Zane Gonzalez","CAR","K","6.0","1","6.0"
"185","Harrison Butker","KC","K","6.0","1","6.0"
"185","Younghoe Koo","ATL","K","6.0","1","6.0"
"191","Quez Watkins","PHI","WR","5.6","1","5.6"
"192","Cameron Brate","TB","TE","5.5","1","5.5"
"192","William Fuller V","MIA","WR","5.5","1","5.5"
"194","Robert Woods","LAR","WR","5.3","1","5.3"
"195","Jordan Akins","HOU","TE","5.2","1","5.2"
"196","Tyler Lockett","SEA","WR","5.1","1","5.1"
"196","Mohamed Sanu Sr.","SF","WR","5.1","1","5.1"
"198","Randy Bullock","TEN","K","5.0","1","5.0"
"198","Atlanta Falcons","ATL","DST","5.0","1","5.0"
"198","Joey Slye","Multi","K","5.0","1","5.0"
"198","Ryan Santoso","Multi","K","5.0","1","5.0"
"198","Greg Zuerlein","DAL","K","5.0","1","5.0"
"198","Christian McCaffrey","CAR","RB","5.0","1","5.0"
"198","Chicago Bears","CHI","DST","5.0","1","5.0"
"205","Kenneth Gainwell","PHI","RB","4.9","1","4.9"
"205","Darrel Williams","KC","RB","4.9","1","4.9"
"205","Leonard Fournette","TB","RB","4.9","1","4.9"
"205","Donovan Peoples-Jones","CLE","WR","4.9","1","4.9"
"209","Ray-Ray McCloud","PIT","WR","4.8","1","4.8"
"209","J.D. McKissic","WAS","RB","4.8","1","4.8"
"211","Allen Lazard","GB","WR","4.7","1","4.7"
"212","Deonte Harty","NO","WR","4.6","1","4.6"
"212","Zach Wilson","NYJ","QB","4.6","1","4.6"
"214","Darren Fells","Multi","TE","4.5","1","4.5"
"214","Kyle Pitts","ATL","TE","4.5","1","4.5"
"216","Carlos Hyde","JAC","RB","4.4","1","4.4"
"216","Will Dissly","SEA","TE","4.4","1","4.4"
"218","DeVonta Smith","PHI","WR","4.3","1","4.3"
"218","C.J. Board","NYG","WR","4.3","1","4.3"
"220","Geoff Swaim","TEN","TE","4.2","1","4.2"
"221","Amari Cooper","DAL","WR","4.1","1","4.1"
"221","Zach Pascal","IND","WR","4.1","1","4.1"
"223","JuJu Smith-Schuster","PIT","WR","4.0","1","4.0"
"223","Aldrick Rosas","Multi","K","4.0","1","4.0"
"223","Robbie Gould","SF","K","4.0","1","4.0"
"223","Keelan Cole Sr.","NYJ","WR","4.0","1","4.0"
"223","Tristan Vizcaino","LAC","K","4.0","1","4.0"
"223","Chris Boswell","PIT","K","4.0","1","4.0"
"223","Las Vegas Raiders","LV","DST","4.0","1","4.0"
"223","New York Jets","NYJ","DST","4.0","1","4.0"
"231","Michael Carter","NYJ","RB","3.9","1","3.9"
"231","Justin Fields","CHI","QB","3.9","1","3.9"
"233","Brandon Bolden","NE","RB","3.7","1","3.7"
"233","Jared Cook","LAC","TE","3.7","1","3.7"
"233","Allen Robinson II","CHI","WR","3.7","1","3.7"
"233","Elijah Moore","NYJ","WR","3.7","1","3.7"
"237","Braxton Berrios","NYJ","WR","3.6","1","3.6"
"237","K.J. Osborn","MIN","WR","3.6","1","3.6"
"237","Chris Evans","CIN","RB","3.6","1","3.6"
"237","AJ Dillon","GB","RB","3.6","1","3.6"
"237","DeAndre Hopkins","ARI","WR","3.6","1","3.6"
"242","James Washington","PIT","WR","3.5","1","3.5"
"243","James Proche II","BAL","WR","3.4","1","3.4"
"243","Rashard Higgins","CLE","WR","3.4","1","3.4"
"243","Maxx Williams","ARI","TE","3.4","1","3.4"
"246","Dan Arnold","Multi","TE","3.3","1","3.3"
"246","KJ Hamler","DEN","WR","3.3","1","3.3"
"248","Tony Jones Jr.","NO","RB","3.2","1","3.2"
"249","Devin Singletary","BUF","RB","3.1","1","3.1"
"250","Minnesota Vikings","MIN","DST","3.0","1","3.0"
"250","Houston Texans","HOU","DST","3.0","1","3.0"
"250","Royce Freeman","Multi","RB","3.0","1","3.0"
"250","Tennessee Titans","TEN","DST","3.0","1","3.0"
"250","Alex Erickson","CAR","WR","3.0","1","3.0"
"250","Baltimore Ravens","BAL","DST","3.0","1","3.0"
"250","Dustin Hopkins","Multi","K","3.0","1","3.0"
"250","Los Angeles Rams","LAR","DST","3.0","1","3.0"
"250","Jake Elliott","PHI","K","3.0","1","3.0"
"250","New England Patriots","NE","DST","3.0","1","3.0"
"260","Gabriel Davis","BUF","WR","2.8","1","2.8"
"260","Ty Johnson","NYJ","RB","2.8","1","2.8"
"260","Latavius Murray","BAL","RB","2.8","1","2.8"
"263","Nelson Agholor","NE","WR","2.7","1","2.7"
"263","Cam Sims","WAS","WR","2.7","1","2.7"
"263","Cody White","PIT","WR","2.7","1","2.7"
"263","Demarcus Robinson","KC","WR","2.7","1","2.7"
"267","Freddie Swain","SEA","WR","2.6","1","2.6"
"267","Kadarius Toney","NYG","WR","2.6","1","2.6"
"267","Sterling Shepard","NYG","WR","2.6","1","2.6"
"270","Mark Ingram II","Multi","RB","2.5","1","2.5"
"270","Noah Fant","DEN","TE","2.5","1","2.5"
"270","Jacob Hollister","JAC","TE","2.5","1","2.5"
"273","Mo Alie-Cox","IND","TE","2.4","1","2.4"
"273","Blake Jarwin","DAL","TE","2.4","1","2.4"
"273","Mike Thomas","CIN","WR","2.4","1","2.4"
"273","Donald Parham Jr.","LAC","TE","2.4","1","2.4"
"273","Ameer Abdullah","Multi","RB","2.4","1","2.4"
"278","Demetric Felton Jr.","CLE","RB","2.3","1","2.3"
"279","Tyler Kroft","NYJ","TE","2.2","1","2.2"
"279","Kenny Stills","NO","WR","2.2","1","2.2"
"279","Ty'Son Williams","BAL","RB","2.2","1","2.2"
"279","Byron Pringle","KC","WR","2.2","1","2.2"
"283","Scotty Miller","TB","WR","2.1","1","2.1"
"283","Gabe Nabers","LAC","RB","2.1","1","2.1"
"283","Damien Harris","NE","RB","2.1","1","2.1"
"286","T.J. Hockenson","DET","TE","2.0","1","2.0"
"286","Zay Jones","LV","WR","2.0","1","2.0"
"286","Pittsburgh Steelers","PIT","DST","2.0","1","2.0"
"289","Auden Tate","CIN","WR","1.9","1","1.9"
"289","Mitch Trubisky","BUF","QB","1.9","1","1.9"
"289","Parris Campbell","IND","WR","1.9","1","1.9"
"292","Jeff Smith","NYJ","WR","1.8","1","1.8"
"292","Cameron Batson","TEN","WR","1.8","1","1.8"
"294","O.J. Howard","TB","TE","1.6","1","1.6"
"294","Cole Kmet","CHI","TE","1.6","1","1.6"
"296","J.J. Taylor","NE","RB","1.5","1","1.5"
"296","Jack Doyle","IND","TE","1.5","1","1.5"
"296","Boston Scott","PHI","RB","1.5","1","1.5"
"299","Noah Brown","DAL","WR","1.4","1","1.4"
"299","Kaden Smith","NYG","TE","1.4","1","1.4"
"299","Darnell Mooney","CHI","WR","1.4","1","1.4"
"299","KhaDarel Hodge","DET","WR","1.4","1","1.4"
"299","Rondale Moore","ARI","WR","1.4","1","1.4"
"304","Foster Moreau","LV","TE","1.3","1","1.3"
"304","Robbie Anderson","CAR","WR","1.3","1","1.3"
"304","Darius Slayton","NYG","WR","1.3","1","1.3"
"304","Quintez Cephus","DET","WR","1.3","1","1.3"
"308","Tommy Sweeney","BUF","TE","1.2","1","1.2"
"308","MyCole Pruitt","TEN","TE","1.2","1","1.2"
"308","Penny Hart","SEA","WR","1.2","1","1.2"
"308","Adam Humphries","WAS","WR","1.2","1","1.2"
"308","Samaje Perine","CIN","RB","1.2","1","1.2"
"313","Evan Engram","NYG","TE","1.1","1","1.1"
"313","Albert Okwuegbunam","DEN","TE","1.1","1","1.1"
"313","Tajae Sharpe","ATL","WR","1.1","1","1.1"
"313","Ronald Jones II","TB","RB","1.1","1","1.1"
"313","Blake Bell","KC","TE","1.1","1","1.1"
"313","Josh Oliver","BAL","TE","1.1","1","1.1"
"313","Robert Tonyan","GB","TE","1.1","1","1.1"
"313","David Johnson","HOU","RB","1.1","1","1.1"
"321","Rex Burkhead","HOU","RB","1.0","1","1.0"
"321","Noah Gray","KC","TE","1.0","1","1.0"
"321","Ryan Griffin","NYJ","TE","1.0","1","1.0"
"321","Josh Lambo","JAC","K","1.0","1","1.0"
"325","Josiah Deguara","GB","TE","0.9","1","0.9"
"325","D'Ernest Johnson","CLE","RB","0.9","1","0.9"
"325","Jonnu Smith","NE","TE","0.9","1","0.9"
"328","Devonta Freeman","BAL","RB","0.8","1","0.8"
"328","Derek Watt","PIT","RB","0.8","1","0.8"
"328","Isaiah McKenzie","BUF","WR","0.8","1","0.8"
"328","Tommy Hudson","TEN","TE","0.8","1","0.8"
"328","Alex Collins","SEA","RB","0.8","1","0.8"
"333","Amon-Ra St. Brown","DET","WR","0.7","1","0.7"
"333","Damarea Crockett","DEN","RB","0.7","1","0.7"
"335","James White","NE","RB","0.6","1","0.6"
"335","Elijhaa Penny","NYG","RB","0.6","1","0.6"
"335","Jake Funk","LAR","RB","0.6","1","0.6"
"338","Alex Armah Jr.","Multi","RB","0.5","1","0.5"
"338","Phillip Lindsay","Multi","RB","0.5","1","0.5"
"338","Jaelon Darden","TB","WR","0.5","1","0.5"
"341","Gary Brightwell","NYG","RB","0.4","1","0.4"
"341","Luke Farrell","JAC","TE","0.4","1","0.4"
"343","Jalen Guyton","LAC","WR","0.3","1","0.3"
"343","Larry Rountree III","LAC","RB","0.3","1","0.3"
"343","A.J. Brown","TEN","WR","0.3","1","0.3"
"346","Mekhi Sargent","Multi","RB","0.2","1","0.2"
"346","Diontae Spencer","DEN","WR","0.2","1","0.2"
"346","C.J. Ham","MIN","RB","0.2","1","0.2"
"349","KJ Hill Jr.","LAC","WR","0.0","1","0.0"
"349","Pharaoh Brown","HOU","TE","0.0","1","0.0"
"349","Eric Ebron","PIT","TE","0.0","1","0.0"
"349","Demetrius Harris","ARI","TE","0.0","1","0.0"
"349","Durham Smythe","MIA","TE","0.0","1","0.0"
"349","Chris Manhertz","JAC","TE","0.0","1","0.0"
"349","Darrell Daniels","ARI","TE","0.0","1","0.0"
"349","Johnny Mundt","LAR","TE","0.0","1","0.0"
"349","Eric Saubert","DEN","TE","0.0","1","0.0"
"349","Adam Trautman","NO","TE","0.0","1","0.0"
"349","Hayden Hurst","ATL","TE","0.0","1","0.0"
"349","C.J. Uzomah","CIN","TE","0.0","1","0.0"
"349","Juwan Johnson","NO","TE","0.0","1","0.0"
"349","Justin Jackson","LAC","RB","0.0","1","0.0"
"349","Gunner Olszewski","NE","WR","0.0","1","0.0"
"349","Jakeem Grant Sr.","Multi","WR","0.0","1","0.0"
"349","Trinity Benson","DET","WR","0.0","1","0.0"
"349","Ihmir Smith-Marsette","MIN","WR","0.0","1","0.0"
"349","Justin Hardee","NYJ","WR","0.0","1","0.0"
"349","Randall Cobb","GB","WR","0.0","1","0.0"
"349","Marcus Kemp","KC","WR","0.0","1","0.0"
"349","Dede Westbrook","MIN","WR","0.0","1","0.0"
"349","Jimmy Graham","CHI","TE","0.0","1","0.0"
"349","Harrison Bryant","CLE","TE","0.0","1","0.0"
"349","Kylin Hill","GB","RB","0.0","1","0.0"
"349","Ty Montgomery","NO","RB","0.0","1","0.0"
"349","Khalil Herbert","CHI","RB","0.0","1","0.0"
"349","Matt Ammendola","NYJ","K","0.0","1","0.0"
"349","Cameron Nizialek","ATL","K","0.0","1","0.0"
"349","Ty Long","LAC","K","0.0","1","0.0"
"349","Tampa Bay Buccaneers","TB","DST","0.0","1","0.0"
"349","San Francisco 49ers","SF","DST","0.0","1","0.0"
"349","Seattle Seahawks","SEA","DST","0.0","1","0.0"
"349","Kansas City Chiefs","KC","DST","0.0","1","0.0"
"349","Patrick Ricard","BAL","RB","0.0","1","0.0"
"349","Trenton Cannon","Multi","RB","0.0","1","0.0"
"349","Keith Smith","ATL","RB","0.0","1","0.0"
"349","Damien Williams","CHI","RB","0.0","1","0.0"
"349","Corey Clement","DAL","RB","0.0","1","0.0"
"349","DeeJay Dallas","SEA","RB","0.0","1","0.0"
"349","Ben Skowronek","LAR","WR","0.0","1","0.0"
"349","Phillip Dorsett II","Multi","WR","0.0","1","0.0"
"349","Chris Moore","HOU","WR","0.0","1","0.0"
"349","Jesse James","CHI","TE","0.0","1","0.0"
"349","Drew Sample","CIN","TE","0.0","1","0.0"
"349","Nick Ralston","DAL","RB","0.0","1","0.0"
"349","Tory Carter","TEN","RB","0.0","1","0.0"
"349","Cullen Gillaspia","NYG","RB","0.0","1","0.0"
"349","Jordan Wilkins","Multi","RB","0.0","1","0.0"
"349","Case Keenum","CLE","QB","0.0","1","0.0"
"349","Christian Blake","ATL","WR","0.0","1","0.0"
"349","Tutu Atwell","LAR","WR","0.0","1","0.0"
"349","Chris Hogan","NO","WR","0.0","1","0.0"
"349","Amari Rodgers","GB","WR","0.0","1","0.0"
"349","Jamal Agnew","JAC","WR","0.0","1","0.0"
"349","Marquise Goodwin","CHI","WR","0.0","1","0.0"
"349","Chris Conley","HOU","WR","0.0","1","0.0"
"349","Nsimba Webster","CHI","WR","0.0","1","0.0"
"349","Jaydon Mickens","Multi","WR","0.0","1","0.0"
"349","DeAndre Carter","WAS","WR","0.0","1","0.0"
"349","Anthony Schwartz","CLE","WR","0.0","1","0.0"
"349","Andre Roberts","Multi","WR","0.0","1","0.0"
"349","Mack Hollins","MIA","WR","0.0","1","0.0"
"349","Adam Shaheen","MIA","TE","0.0","1","0.0"
"349","Brandon Zylstra","CAR","WR","0.0","1","0.0"
"349","Racey McMath","TEN","WR","0.0","1","0.0"
"349","John Bates","WAS","TE","0.0","1","0.0"
"349","Reggie Gilliam","BUF","RB","0.0","1","0.0"
"417","Dyami Brown","WAS","WR","-0.4","1","-0.4"
"418","Ashton Dulin","IND","WR","-0.7","1","-0.7"
"419","Washington Commanders","WAS","DST","-4.0","1","-4.0"
""
""
